Año,Estado,EstadoCaso,Muertes,Tipo de Choque,Region,Rural o Rubano,Tipo Choque,Camion Grande,Motocicleta,Exceso de Velocidad,Peatron,Peaton Muerto,Ciclista,Ciclista Muerto,Volcadura,Persecución Policial,Alcoholimetro,Adolescente (15-20),Anciano (65+),Joven (20-24),Salio del Camino,Se fugo,Distraido,Cansancio,Sentido Contrario
2022,48,481868,1,1,6,2,3,2,2,2,2,2,2,2,2,1,3,1,1,2,2,2,2,2,2
2022,48,481869,1,1,6,3,1,2,2,1,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2
2022,48,481870,1,1,6,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2
2022,48,481871,1,1,6,2,2,1,2,1,2,2,2,2,2,2,3,2,1,1,2,2,2,2,2
2022,48,481872,2,1,6,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2
2022,48,481873,1,1,6,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2
2022,48,481874,1,1,6,2,1,2,2,2,2,2,2,2,1,2,3,1,2,2,2,2,2,2,2
2022,48,481875,1,1,6,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2022,48,481876,1,1,6,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,481877,1,1,6,2,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,1,2,2
2022,48,481878,1,1,6,2,3,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,481879,1,1,6,2,1,2,2,1,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2
2022,48,481880,1,1,6,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,481881,1,1,6,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2022,48,481882,1,1,6,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,1,2
2022,48,481883,1,1,6,1,1,1,2,1,1,1,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,481884,1,1,6,2,3,1,2,1,2,2,2,2,1,2,3,2,2,1,1,2,2,2,2
2022,48,481885,1,1,6,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,2,2,2
2022,48,481886,2,1,6,1,3,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2
2022,48,481887,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481888,1,1,6,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,48,481889,1,1,6,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,48,481890,1,1,6,2,1,2,2,2,2,2,1,1,2,2,3,2,2,1,2,2,2,2,2
2022,48,481891,1,1,6,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,48,481892,1,1,6,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,48,481893,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,48,481894,1,1,6,2,1,2,2,2,2,2,2,2,1,2,3,1,2,2,1,2,2,2,2
2022,48,481895,1,1,6,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2
2022,48,481896,1,1,6,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481897,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,1,2,1,1,2,2
2022,48,481898,1,1,6,2,2,2,1,1,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2
2022,48,481899,2,1,6,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481900,1,1,6,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2
2022,48,481901,1,1,6,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,1,2,2
2022,48,481902,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,1,2,2,2,2,2,2,2
2022,48,481903,1,1,6,1,3,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2
2022,48,481904,1,1,6,2,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481905,1,1,6,2,2,2,2,1,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2
2022,48,481906,1,1,6,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2
2022,48,481907,1,1,6,2,2,2,2,2,2,2,2,2,1,2,3,1,2,2,1,2,2,2,2
2022,48,481908,1,1,6,2,2,2,2,1,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2
2022,48,481909,1,1,6,2,2,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481910,1,1,6,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
2022,48,481911,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,1,2,2,2,2,2,2,2
2022,48,481912,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481913,1,1,6,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,48,481914,1,1,6,1,2,1,1,2,2,2,2,2,2,2,3,2,2,2,2,1,1,2,2
2022,48,481915,1,1,6,2,2,2,1,2,2,2,2,2,2,2,3,2,2,1,1,1,2,2,1
2022,48,481916,1,1,6,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481917,1,1,6,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2
2022,48,481918,1,1,6,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,48,481919,1,1,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2
2022,48,481920,1,1,6,2,1,2,2,1,2,2,2,2,1,2,3,1,2,2,1,2,2,2,2
2022,48,481921,1,1,6,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,48,481922,1,1,6,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2
2022,48,481923,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481924,1,1,6,2,2,2,2,2,1,1,2,2,2,2,3,2,2,1,2,2,2,2,2
2022,48,481925,1,1,6,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,48,481926,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481927,1,1,6,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,481928,2,1,6,1,3,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1
2022,48,481929,1,1,6,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2022,48,481930,1,1,6,2,1,2,2,2,2,2,1,1,2,2,3,1,2,2,2,2,2,2,2
2022,48,481931,1,1,6,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481932,1,1,6,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481933,1,1,6,2,2,2,1,1,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2
2022,48,481934,1,1,6,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2
2022,48,481935,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,1,1,2,2,2
2022,48,481937,1,1,6,1,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2
2022,48,481938,1,1,6,1,3,2,1,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,481939,1,1,6,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2
2022,48,481940,1,1,6,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,481941,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481942,1,1,6,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481943,1,1,6,1,2,2,1,1,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2
2022,48,481944,1,1,6,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,481945,1,1,6,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481946,2,1,6,1,2,1,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2
2022,48,481947,1,1,6,1,1,2,2,1,2,2,2,2,2,2,3,1,2,2,1,2,2,2,2
2022,48,481948,1,1,6,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,481949,1,1,6,1,2,1,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,1
2022,48,481950,1,1,6,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,1,2,2
2022,48,481951,1,1,6,1,1,2,2,2,2,2,2,2,1,2,3,2,1,2,1,2,2,2,2
2022,48,481952,1,1,6,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,48,481953,1,1,6,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,481954,1,1,6,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2022,48,481955,1,1,6,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2
2022,48,481957,1,1,6,1,2,1,2,1,2,2,2,2,1,2,3,1,2,2,2,2,2,2,2
2022,48,481958,1,1,6,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,481959,1,1,6,2,2,2,2,1,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,48,481960,1,1,6,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,481961,1,1,6,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,48,481962,1,1,6,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,48,481963,1,1,6,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,1,2,2
2022,48,481964,1,1,6,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,481965,1,1,6,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
2022,48,481966,4,1,6,1,3,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481967,1,1,6,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481968,1,1,6,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2
2022,48,481969,1,1,6,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,1,2
2022,48,481970,2,1,6,1,1,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2
2022,48,481971,1,1,6,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,48,481972,1,1,6,2,1,2,2,1,2,2,1,1,2,2,3,2,2,2,2,1,1,2,2
2022,48,481973,1,1,6,2,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481974,1,1,6,2,1,2,1,2,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2
2022,48,481975,1,1,6,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2
2022,48,481976,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,2,2
2022,48,481977,1,1,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
2022,48,481978,1,1,6,2,1,2,2,1,2,2,2,2,2,1,3,1,2,2,1,2,2,2,2
2022,48,481979,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2
2022,48,481980,1,1,6,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2
2022,48,481981,1,1,6,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481982,1,1,6,2,1,2,2,1,2,2,2,2,1,2,3,2,2,1,1,2,2,2,2
2022,48,481983,1,1,6,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,1,2
2022,48,481984,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481985,1,1,6,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2022,48,481986,2,1,6,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2
2022,48,481987,1,1,6,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2
2022,48,481988,4,1,6,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1
2022,48,481989,1,1,6,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1
2022,48,481990,2,1,6,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,1,2
2022,48,481991,1,1,6,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481992,1,1,6,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,481993,1,1,6,2,3,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1
2022,48,481994,1,1,6,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,481995,1,1,6,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,481996,1,1,6,1,2,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,1
2022,48,481998,1,1,6,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,481999,1,1,6,2,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,482000,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,482001,1,1,6,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,48,482002,5,1,6,2,1,2,2,2,2,2,2,2,2,1,3,1,2,2,1,2,2,2,2
2022,48,482003,1,1,6,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2
2022,48,482004,3,1,6,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1
2022,48,482005,1,1,6,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,48,482006,1,1,6,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,1,2,1,2,2
2022,48,482007,1,1,6,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,482008,3,1,6,1,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,482009,1,1,6,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2022,48,482010,1,1,6,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2
2022,48,482012,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,1,2,2,1,2,2,2,2
2022,48,482013,1,1,6,2,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2
2022,48,482014,1,1,6,1,1,1,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,48,482015,1,1,6,2,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,1,2,2
2022,48,482016,1,1,6,2,2,2,2,1,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,48,482017,3,1,6,2,1,2,2,1,2,2,2,2,1,1,3,2,2,1,1,2,2,2,2
2022,48,482018,1,1,6,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,48,482019,1,1,6,2,1,2,2,1,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2
2022,48,482020,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,482022,1,1,6,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2022,48,482023,1,1,6,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,48,482024,1,1,6,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,48,482025,1,1,6,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,48,482026,1,1,6,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2
2022,48,482027,1,1,6,1,2,2,1,1,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2
2022,48,482028,1,1,6,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,48,482029,1,1,6,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2
2022,48,482030,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,482032,1,1,6,1,1,2,2,1,2,2,2,2,2,2,3,1,2,2,1,2,2,2,2
2022,48,482033,1,1,6,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2
2022,48,482034,1,1,6,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2022,48,482035,1,1,6,2,3,1,1,1,2,2,2,2,2,2,3,1,1,1,2,2,2,2,2
2022,48,482036,1,1,6,1,2,2,2,2,2,2,2,2,1,2,3,2,2,1,1,2,2,2,2
2022,48,482038,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,1,2,2
2022,48,482039,1,1,6,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2022,48,482040,1,1,6,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2022,48,482041,1,1,6,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
2022,48,482042,1,1,6,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1
2022,48,482043,1,1,6,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,1
2022,48,482044,1,1,6,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1
2022,48,482045,1,1,6,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,482046,1,1,6,2,3,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2
2022,48,482047,1,1,6,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,482048,1,1,6,2,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2
2022,48,482049,1,1,6,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2
2022,48,482050,1,1,6,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,48,482051,1,1,6,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1
2022,48,482053,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,48,482054,1,1,6,2,2,1,2,1,2,2,2,2,2,2,3,2,2,1,1,2,1,2,1
2022,48,482055,1,1,6,2,3,2,1,1,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2
2022,48,482056,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,1,2,1,1,2,2
2022,48,482057,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,482058,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,1,2,2
2022,48,482059,2,1,6,2,2,1,2,2,2,2,2,2,1,2,3,2,1,2,2,2,2,2,2
2022,48,482060,1,1,6,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,48,482061,1,1,6,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2022,48,482062,3,1,6,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2
2022,48,482063,2,1,6,1,2,1,2,1,2,2,2,2,2,2,3,1,2,1,2,2,2,2,2
2022,48,482064,1,1,6,2,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,482065,1,1,6,3,2,1,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2
2022,48,482066,2,1,6,2,2,1,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,48,482067,1,1,6,2,2,2,2,1,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,48,482068,5,1,6,2,2,2,2,1,2,2,2,2,1,2,3,2,2,1,1,2,2,2,1
2022,48,482070,1,1,6,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2022,48,482071,1,1,6,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,482072,1,1,6,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2
2022,48,482073,1,1,6,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2022,48,482074,1,1,6,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,1,1,2,2,2
2022,48,482075,1,1,6,1,2,2,2,2,2,2,2,2,1,2,3,1,2,2,1,2,2,2,2
2022,48,482076,1,1,6,2,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,482077,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2
2022,48,482078,1,1,6,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2
2022,48,482079,1,1,6,2,1,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,48,482080,1,1,6,2,2,2,1,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2
2022,48,482081,1,1,6,1,2,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,48,482082,1,1,6,3,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,48,482083,1,1,6,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
2022,48,482084,1,1,6,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,482085,1,1,6,1,2,1,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,2,2
2022,48,482086,1,1,6,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,1
2022,48,482087,1,1,6,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,1
2022,48,482088,1,1,6,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,1,2
2022,48,482089,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,482090,1,1,6,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2
2022,48,482091,1,1,6,1,2,2,2,1,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,48,482092,1,1,6,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2022,48,482093,1,1,6,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,482094,1,1,6,2,1,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2
2022,48,482095,1,1,6,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,48,482096,1,1,6,1,1,2,2,2,2,2,2,2,1,2,3,1,2,2,1,2,2,2,2
2022,48,482097,2,1,6,2,2,2,2,1,2,2,2,2,2,2,3,1,2,2,1,2,2,2,2
2022,48,482098,1,1,6,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2
2022,48,482099,2,1,6,1,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,48,482100,1,1,6,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2
2022,48,482101,1,1,6,2,2,1,2,1,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2
2022,48,482102,1,1,6,2,2,2,2,2,2,2,2,2,1,2,3,1,2,2,2,2,2,2,1
2022,48,482103,1,1,6,2,2,2,2,1,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2
2022,48,482104,1,1,6,2,3,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1
2022,48,482105,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,482106,2,1,6,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,48,482108,1,1,6,2,3,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,1
2022,48,482110,1,1,6,1,1,2,2,2,2,2,2,2,1,2,3,1,2,2,2,2,2,2,2
2022,48,482111,1,1,6,2,2,2,2,1,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2
2022,48,482112,1,1,6,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,48,482113,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,1,2,2
2022,48,482114,2,1,6,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2
2022,48,482115,1,1,6,2,2,2,1,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2
2022,48,482116,1,1,6,2,2,2,1,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2
2022,48,482117,1,1,6,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,482118,1,1,6,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2
2022,48,482119,1,1,6,2,3,1,2,1,2,2,2,2,1,2,3,2,1,2,2,2,2,2,2
2022,48,482120,1,1,6,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2
2022,48,482121,1,1,6,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,48,482122,1,1,6,2,1,2,2,1,1,1,2,2,2,2,3,2,2,2,1,1,1,2,2
2022,48,482123,1,1,6,2,2,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,1,2,2
2022,48,482124,1,1,6,2,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,482125,3,1,6,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2
2022,48,482126,1,1,6,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2
2022,48,482127,1,1,6,1,1,2,2,2,2,2,2,2,2,2,3,1,2,2,1,2,2,2,2
2022,48,482128,1,1,6,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2
2022,48,482129,1,1,6,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,48,482130,1,1,6,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,48,482131,1,1,6,2,2,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2
2022,48,482132,1,1,6,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,48,482133,1,1,6,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
